file,original_name,best_match,confidence,status,reason,method,top_sim,margin,top_candidates
hinkkanen.ttl,magnetizing_inductance_LM,,0.43840038776397705,HUMAN_REVIEW,Low similarity (top_sim=0.438 < MIN_SIM=0.45),LOW_SIM,0.43840038776397705,0.0019231438636779785,"[{""id"": ""inductance"", ""sim"": 0.4384}, {""id"": ""magnetic_flux"", ""sim"": 0.4365}, {""id"": ""linked_flux"", ""sim"": 0.4132}, {""id"": ""locked_rotor_current"", ""sim"": 0.3859}, {""id"": ""copper_losses"", ""sim"": 0.3672}]"
hinkkanen.ttl,stator_transient_inductance_L_s_prime,inductance,0.45,HUMAN_REVIEW,"The variable 'stator_transient_inductance_L_s_prime' specifically refers to an inductance parameter of the stator in a transient state, which aligns most closely with the ontology candidate 'inductance'. While the ontology candidate is general, it is defined for the MotorEquivalentCircuit domain and uses the correct unit (H), making it the best available match among the candidates. The similarity score is moderate, reflecting the generality of the ontology term compared to the specificity of the OEM variable.",LLM,0.45590120553970337,0.0013756155967712402,"[{""id"": ""locked_rotor_current"", ""sim"": 0.4559}, {""id"": ""inductance"", ""sim"": 0.4545}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4444}, {""id"": ""linked_flux"", ""sim"": 0.4413}, {""id"": ""magnetic_flux"", ""sim"": 0.4324}]"
hinkkanen.ttl,pole_pairs_p,number_of_poles,0.5295763611793518,ACCEPT,"Auto by margin (top_sim=0.530, margin=0.129)",AUTO_MARGIN,0.5295763611793518,0.12945976853370667,"[{""id"": ""number_of_poles"", ""sim"": 0.5296}, {""id"": ""power_factor"", ""sim"": 0.4001}, {""id"": ""power"", ""sim"": 0.3661}, {""id"": ""locked_rotor_torque"", ""sim"": 0.3576}, {""id"": ""breakdown_torque"", ""sim"": 0.3575}]"
hinkkanen.ttl,rotor_electrical_speed_omega_m,locked_rotor_current,0.53,ACCEPT,"The variable 'rotor_electrical_speed_omega_m' most closely matches 'locked_rotor_current' based on the highest similarity score (0.526). However, the match is not conceptually ideal, as 'rotor_electrical_speed_omega_m' refers to the electrical speed of the rotor, typically measured in rad/s or rpm, while 'locked_rotor_current' is a current property. None of the candidates directly represent rotor electrical speed, but 'locked_rotor_current' is the closest by score.",LLM,0.5264195203781128,0.0017369985580444336,"[{""id"": ""locked_rotor_current"", ""sim"": 0.5264}, {""id"": ""locked_rotor_torque"", ""sim"": 0.5247}, {""id"": ""rotational_frequency"", ""sim"": 0.4879}, {""id"": ""mcrRpm_revPerSec"", ""sim"": 0.4852}, {""id"": ""minimum_air_speed"", ""sim"": 0.4629}]"
hinkkanen.ttl,reference_frame_speed_omega_k,,0.39171311259269714,NO_MATCH,Low similarity (top_sim=0.392 < MIN_SIM=0.45),LOW_SIM,0.39171311259269714,0.0031734108924865723,"[{""id"": ""rotational_frequency"", ""sim"": 0.3917}, {""id"": ""angular_frequency"", ""sim"": 0.3885}, {""id"": ""mcrRpm_revPerSec"", ""sim"": 0.373}, {""id"": ""frame_size"", ""sim"": 0.3656}, {""id"": ""naturalFrequency_Hz"", ""sim"": 0.3649}]"
hinkkanen.ttl,stator_current_space_vector_is,locked_rotor_current,0.45,HUMAN_REVIEW,"The variable 'stator_current_space_vector_is' refers to the stator current, which is most closely related to 'locked_rotor_current' among the candidates. The similarity score is highest for 'locked_rotor_current' (0.45), and both involve current measurements in the stator circuit. However, the match is not perfect, as 'stator_current_space_vector_is' may represent instantaneous or vector current, while 'locked_rotor_current' is a specific operating limit. No candidate directly represents the stator current space vector, so this is the closest available mapping.",LLM,0.4527744650840759,0.0310479998588562,"[{""id"": ""locked_rotor_current"", ""sim"": 0.4528}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4217}, {""id"": ""rated_current"", ""sim"": 0.3964}, {""id"": ""linked_flux"", ""sim"": 0.3943}, {""id"": ""breakdown_torque"", ""sim"": 0.3884}]"
hinkkanen.ttl,stator_voltage_space_vector_us,,0.4345168471336365,HUMAN_REVIEW,Low similarity (top_sim=0.435 < MIN_SIM=0.45),LOW_SIM,0.4345168471336365,0.023702621459960938,"[{""id"": ""rated_voltage"", ""sim"": 0.4345}, {""id"": ""locked_rotor_current"", ""sim"": 0.4108}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4094}, {""id"": ""linked_flux"", ""sim"": 0.385}, {""id"": ""breakdown_torque"", ""sim"": 0.3847}]"
hinkkanen.ttl,stator_flux_psi_s,magnetic_flux,0.46,ACCEPT,"The OEM variable 'stator_flux_psi_s' refers to the magnetic flux in the stator, which aligns with the ontology property 'magnetic_flux' (unit: Wb, domain: MotorEquivalentCircuit). The similarity score is highest among candidates, and the description matches the physical meaning of the variable.",LLM,0.4646957516670227,0.024674654006958008,"[{""id"": ""magnetic_flux"", ""sim"": 0.4647}, {""id"": ""linked_flux"", ""sim"": 0.44}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4133}, {""id"": ""locked_rotor_current"", ""sim"": 0.4056}, {""id"": ""power_factor"", ""sim"": 0.3812}]"
hinkkanen.ttl,rotor_flux_psi_R,magnetic_flux,0.46,ACCEPT,"The OEM variable 'rotor_flux_psi_R' refers to the magnetic flux in the rotor, which aligns conceptually with the ontology property 'magnetic_flux' (unit: Wb, domain: MotorEquivalentCircuit). Although the similarity score is moderate (0.458), it is the closest match among the candidates, as the other options relate to current, torque, linked flux, or rotational frequency, which are less relevant to rotor flux.",LLM,0.4919569194316864,0.0011609792709350586,"[{""id"": ""locked_rotor_current"", ""sim"": 0.492}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4908}, {""id"": ""magnetic_flux"", ""sim"": 0.4584}, {""id"": ""linked_flux"", ""sim"": 0.438}, {""id"": ""rotational_frequency"", ""sim"": 0.4139}]"
hinkkanen.ttl,stator_frequency_omega_s,angular_frequency,0.46,ACCEPT,"The OEM variable 'stator_frequency_omega_s' refers to the angular frequency of the stator, typically measured in rad/s. Among the candidates, 'angular_frequency' matches this concept most closely, with a unit symbol of rad/s and a relevant domain (MotorRatedPoint). The similarity score is the highest among the candidates, and the description aligns with the physical meaning of the variable.",LLM,0.46363967657089233,0.016704946756362915,"[{""id"": ""angular_frequency"", ""sim"": 0.4636}, {""id"": ""rotational_frequency"", ""sim"": 0.4469}, {""id"": ""frequency"", ""sim"": 0.4387}, {""id"": ""naturalFrequency_Hz"", ""sim"": 0.4362}, {""id"": ""locked_rotor_current"", ""sim"": 0.4225}]"
hinkkanen.ttl,slip_frequency_omega_r,slip_ratio,0.49,ACCEPT,"The OEM variable 'slip_frequency_omega_r' most closely relates to the concept of slip in electric motors, which is typically represented as a ratio or frequency difference between synchronous and rotor speed. Among the candidates, 'slip_ratio' has the highest similarity score and is directly related to slip, making it the best match. However, the confidence is moderate because 'slip_frequency_omega_r' suggests a frequency (rad/s), while 'slip_ratio' is a unitless ratio.",LLM,0.48551028966903687,0.04030406475067139,"[{""id"": ""slip_ratio"", ""sim"": 0.4855}, {""id"": ""angular_frequency"", ""sim"": 0.4452}, {""id"": ""rotational_frequency"", ""sim"": 0.4401}, {""id"": ""mcrRpm_revPerSec"", ""sim"": 0.4064}, {""id"": ""naturalFrequency_Hz"", ""sim"": 0.4052}]"
hinkkanen.ttl,stator_current_d_isd,locked_rotor_current,0.48,ACCEPT,"The variable 'stator_current_d_isd' refers to a specific component of stator current, likely the d-axis (direct axis) current in a motor control context. Among the candidates, 'locked_rotor_current' is the closest match based on the similarity score (0.48) and the fact that it represents a current property related to the stator. However, the match is not exact, as 'locked_rotor_current' typically refers to the current when the rotor is not moving, while 'stator_current_d_isd' is more general. No candidate directly represents the d-axis stator current, so this is the best available mapping.",LLM,0.4767709970474243,0.04295662045478821,"[{""id"": ""locked_rotor_current"", ""sim"": 0.4768}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4338}, {""id"": ""rated_current"", ""sim"": 0.4334}, {""id"": ""breakdown_torque"", ""sim"": 0.4162}, {""id"": ""minimum_air_speed"", ""sim"": 0.3979}]"
hinkkanen.ttl,stator_current_q_isq,locked_rotor_current,0.48,ACCEPT,"The variable 'stator_current_q_isq' refers to the q-axis component of the stator current, which is related to the current in the motor. Among the candidates, 'locked_rotor_current' has the highest similarity score (0.475) and is the closest match, as it represents a specific current property of the motor. However, the match is not exact since 'locked_rotor_current' refers to a specific operating condition, while 'stator_current_q_isq' is a general current component. The confidence is moderate due to this partial alignment.",LLM,0.4750514030456543,0.03549322485923767,"[{""id"": ""locked_rotor_current"", ""sim"": 0.4751}, {""id"": ""locked_rotor_torque"", ""sim"": 0.4396}, {""id"": ""rated_current"", ""sim"": 0.4368}, {""id"": ""linked_flux"", ""sim"": 0.416}, {""id"": ""breakdown_torque"", ""sim"": 0.4155}]"
